Elapsed time,LoadExamResultsHomePage (failure),LoadExamResultsHomePage (success),LoadExamResultsHomePage-0 (success),LoadExamResultsHomePage-1 (failure),LoadExamResultsHomePage-1 (success),SearchExamResults (failure),SearchExamResults (success),SearchExamResults-0 (success),SearchExamResults-1 (failure),SearchExamResults-1 (success),SearchExamResults-2 (failure),SearchExamResults-2 (success)
17:03:39.0,15.0,43.0,77.0,24.0,19.0,35.0,65.0,74.0,40.0,23.0,40.0,23.0
17:03:40.0,1.0,5.0,1.0,3.0,2.0,7.0,,4.0,,,,
17:03:41.0,7.0,25.0,9.0,15.0,10.0,16.0,4.0,21.0,1.0,3.0,1.0,3.0
17:03:42.0,30.0,11.0,18.0,,11.0,14.0,15.0,2.0,,15.0,,15.0
17:03:43.0,41.0,65.0,1.0,58.0,7.0,32.0,67.0,,68.0,,67.0,
17:03:44.0,3.0,15.0,10.0,1.0,14.0,69.0,1.0,7.0,1.0,1.0,1.0,
17:03:45.0,14.0,5.0,,5.0,,69.0,10.0,,10.0,,10.0,
17:03:46.0,24.0,33.0,6.0,14.0,19.0,20.0,5.0,14.0,1.0,3.0,1.0,4.0
17:03:47.0,73.0,4.0,,1.0,3.0,25.0,,1.0,,,,
17:03:48.0,50.0,19.0,7.0,9.0,10.0,21.0,10.0,2.0,7.0,3.0,7.0,3.0
17:03:49.0,60.0,10.0,10.0,,10.0,9.0,7.0,11.0,,6.0,,8.0
17:03:50.0,12.0,7.0,6.0,1.0,6.0,13.0,3.0,2.0,3.0,3.0,1.0,2.0
17:03:51.0,17.0,15.0,2.0,,15.0,44.0,6.0,4.0,,6.0,,5.0
17:03:52.0,32.0,7.0,,7.0,,4.0,2.0,,2.0,,2.0,
17:03:53.0,3.0,22.0,83.0,5.0,17.0,14.0,8.0,29.0,4.0,3.0,4.0,4.0
17:03:54.0,10.0,7.0,25.0,2.0,5.0,30.0,12.0,11.0,2.0,11.0,2.0,10.0
17:03:55.0,21.0,11.0,71.0,1.0,10.0,51.0,14.0,45.0,,12.0,,15.0
17:03:56.0,2.0,10.0,4.0,,10.0,3.0,5.0,16.0,,5.0,,4.0
17:03:57.0,16.0,17.0,1.0,11.0,6.0,7.0,4.0,,5.0,,5.0,
17:03:58.0,27.0,26.0,13.0,13.0,13.0,57.0,22.0,12.0,11.0,12.0,10.0,12.0
17:03:59.0,44.0,42.0,,42.0,,76.0,34.0,,34.0,,34.0,
17:04:00.0,,18.0,14.0,1.0,17.0,57.0,11.0,26.0,3.0,6.0,3.0,7.0
17:04:01.0,7.0,9.0,27.0,1.0,8.0,49.0,,48.0,,,,
17:04:02.0,50.0,14.0,6.0,5.0,9.0,9.0,4.0,3.0,1.0,3.0,1.0,3.0
17:04:03.0,88.0,8.0,7.0,,8.0,12.0,6.0,,,8.0,,7.0
17:04:04.0,52.0,13.0,4.0,4.0,9.0,33.0,27.0,1.0,19.0,6.0,22.0,7.0
17:04:05.0,42.0,40.0,1.0,27.0,13.0,28.0,37.0,2.0,35.0,2.0,33.0,2.0
17:04:06.0,7.0,5.0,,5.0,,4.0,2.0,,2.0,,2.0,
17:04:07.0,1.0,14.0,9.0,,14.0,8.0,3.0,,,4.0,,3.0
17:04:08.0,38.0,12.0,7.0,1.0,11.0,17.0,7.0,19.0,,5.0,,7.0
17:04:09.0,61.0,7.0,38.0,1.0,6.0,38.0,14.0,5.0,2.0,12.0,2.0,12.0
17:04:10.0,5.0,9.0,26.0,,9.0,33.0,10.0,19.0,,10.0,,10.0
17:04:11.0,5.0,18.0,19.0,8.0,10.0,15.0,16.0,4.0,,16.0,,16.0
17:04:12.0,7.0,14.0,41.0,,14.0,12.0,20.0,59.0,,20.0,,19.0
17:04:13.0,28.0,22.0,,22.0,,16.0,3.0,,3.0,,3.0,
17:04:14.0,33.0,11.0,10.0,8.0,3.0,9.0,7.0,18.0,3.0,4.0,3.0,4.0
17:04:15.0,16.0,31.0,41.0,10.0,21.0,64.0,12.0,73.0,1.0,12.0,1.0,11.0
17:04:16.0,20.0,29.0,5.0,28.0,1.0,76.0,25.0,9.0,22.0,3.0,22.0,5.0
17:04:17.0,17.0,14.0,19.0,,14.0,11.0,11.0,10.0,,12.0,,10.0
17:04:18.0,9.0,12.0,6.0,4.0,8.0,6.0,13.0,11.0,7.0,10.0,6.0,8.0
17:04:19.0,61.0,38.0,22.0,23.0,15.0,23.0,79.0,84.0,32.0,43.0,34.0,44.0
17:04:20.0,42.0,,,,,42.0,,,,,,
17:04:21.0,13.0,4.0,,4.0,,26.0,4.0,,3.0,,3.0,1.0
17:04:22.0,17.0,31.0,43.0,5.0,26.0,10.0,37.0,30.0,4.0,32.0,4.0,32.0
17:04:23.0,47.0,6.0,,6.0,,21.0,39.0,,40.0,,39.0,1.0
17:04:24.0,27.0,14.0,59.0,,14.0,4.0,25.0,24.0,,25.0,,25.0
17:04:25.0,19.0,9.0,32.0,,9.0,15.0,25.0,11.0,,24.0,,24.0
17:04:26.0,21.0,15.0,32.0,2.0,13.0,18.0,16.0,8.0,2.0,15.0,2.0,15.0
17:04:27.0,38.0,,,,,21.0,,,,,,
17:04:28.0,26.0,51.0,,51.0,,45.0,22.0,,22.0,,22.0,
17:04:29.0,11.0,28.0,23.0,,28.0,27.0,23.0,78.0,,22.0,,22.0
17:04:30.0,14.0,16.0,,16.0,,16.0,5.0,,5.0,,5.0,
17:04:31.0,10.0,11.0,23.0,,11.0,36.0,7.0,28.0,,7.0,,10.0
17:04:32.0,53.0,12.0,16.0,,12.0,28.0,8.0,2.0,,8.0,,5.0
17:04:33.0,35.0,28.0,12.0,15.0,13.0,18.0,41.0,8.0,40.0,1.0,40.0,1.0
17:04:34.0,12.0,,,,,16.0,,,,,,
17:04:35.0,29.0,18.0,,18.0,,56.0,14.0,,14.0,,15.0,
17:04:36.0,15.0,34.0,36.0,8.0,26.0,27.0,6.0,32.0,,6.0,,8.0
17:04:37.0,53.0,12.0,,12.0,,19.0,6.0,,6.0,,6.0,
17:04:38.0,15.0,10.0,21.0,,10.0,18.0,39.0,52.0,,39.0,,40.0
17:04:39.0,44.0,15.0,48.0,,15.0,32.0,15.0,33.0,,15.0,,11.0
17:04:40.0,5.0,20.0,5.0,8.0,12.0,20.0,7.0,5.0,4.0,3.0,4.0,4.0
17:04:41.0,18.0,,,,,1.0,,,,,,
17:04:42.0,46.0,18.0,,18.0,,31.0,36.0,,37.0,,36.0,
17:04:43.0,26.0,37.0,81.0,13.0,24.0,8.0,44.0,106.0,16.0,28.0,17.0,30.0
17:04:44.0,10.0,,,,,32.0,,,,,,
17:04:45.0,1.0,7.0,,,7.0,,3.0,5.0,,7.0,,2.0
17:04:46.0,60.0,18.0,9.0,,18.0,48.0,27.0,26.0,,24.0,,25.0
17:04:47.0,31.0,52.0,9.0,38.0,14.0,33.0,71.0,30.0,61.0,12.0,62.0,12.0
17:04:48.0,5.0,,,,,19.0,,,,,,
17:04:49.0,2.0,,,,,17.0,,,,,,
17:04:50.0,32.0,32.0,50.0,9.0,23.0,14.0,56.0,79.0,21.0,33.0,21.0,32.0
17:04:51.0,94.0,4.0,,4.0,,30.0,11.0,,11.0,,11.0,
17:04:52.0,19.0,9.0,8.0,,9.0,8.0,12.0,8.0,,10.0,,12.0
17:04:53.0,17.0,16.0,53.0,,16.0,20.0,42.0,78.0,,44.0,,41.0
17:04:54.0,42.0,32.0,52.0,18.0,14.0,26.0,42.0,51.0,16.0,24.0,17.0,27.0
17:04:55.0,,2.0,3.0,,2.0,,1.0,2.0,,1.0,,
17:04:57.0,27.0,53.0,21.0,33.0,20.0,13.0,64.0,20.0,49.0,17.0,49.0,16.0
17:04:58.0,59.0,29.0,,29.0,,78.0,39.0,,40.0,,39.0,
17:04:59.0,1.0,11.0,9.0,2.0,9.0,19.0,15.0,2.0,4.0,9.0,5.0,11.0
17:05:00.0,,19.0,27.0,,19.0,,26.0,61.0,,25.0,,23.0
17:05:01.0,33.0,14.0,31.0,,14.0,8.0,20.0,25.0,,20.0,,20.0
17:05:02.0,59.0,1.0,1.0,,1.0,56.0,,4.0,,1.0,,
17:05:03.0,8.0,6.0,,6.0,,24.0,1.0,,1.0,,1.0,
17:05:04.0,9.0,33.0,17.0,14.0,19.0,13.0,58.0,25.0,48.0,12.0,48.0,11.0
17:05:05.0,17.0,22.0,,22.0,,16.0,17.0,,17.0,,17.0,
17:05:06.0,56.0,10.0,29.0,,10.0,33.0,6.0,29.0,,5.0,,5.0
17:05:07.0,25.0,18.0,107.0,,18.0,,18.0,68.0,,19.0,,18.0
17:05:08.0,16.0,21.0,19.0,11.0,10.0,6.0,24.0,54.0,18.0,7.0,17.0,8.0
17:05:09.0,5.0,3.0,15.0,,3.0,12.0,8.0,40.0,,7.0,,8.0
17:05:10.0,8.0,23.0,,23.0,,21.0,14.0,,14.0,,15.0,
17:05:11.0,7.0,60.0,1.0,40.0,20.0,3.0,53.0,24.0,44.0,7.0,46.0,7.0
17:05:12.0,22.0,18.0,,17.0,1.0,19.0,51.0,,51.0,,51.0,
17:05:13.0,4.0,23.0,13.0,14.0,9.0,50.0,24.0,4.0,18.0,7.0,18.0,6.0
17:05:14.0,18.0,19.0,45.0,,19.0,41.0,11.0,20.0,,10.0,,11.0
17:05:15.0,22.0,13.0,14.0,1.0,12.0,8.0,13.0,6.0,13.0,1.0,12.0,1.0
17:05:16.0,22.0,1.0,16.0,,1.0,5.0,9.0,10.0,1.0,10.0,1.0,8.0
17:05:17.0,59.0,11.0,,11.0,,64.0,3.0,,4.0,,3.0,
17:05:18.0,28.0,37.0,137.0,18.0,19.0,35.0,44.0,77.0,2.0,38.0,3.0,41.0
17:05:19.0,7.0,5.0,15.0,2.0,3.0,15.0,4.0,19.0,2.0,1.0,2.0,2.0
17:05:20.0,4.0,8.0,27.0,1.0,7.0,5.0,2.0,16.0,2.0,1.0,1.0,3.0
17:05:21.0,34.0,19.0,24.0,,19.0,7.0,9.0,25.0,,9.0,,9.0
17:05:22.0,47.0,42.0,3.0,28.0,14.0,21.0,43.0,3.0,36.0,7.0,35.0,7.0
17:05:23.0,18.0,18.0,,17.0,1.0,45.0,19.0,,19.0,,19.0,
17:05:24.0,7.0,16.0,,16.0,,46.0,12.0,,12.0,,12.0,
17:05:25.0,10.0,35.0,6.0,17.0,18.0,18.0,33.0,7.0,17.0,17.0,17.0,16.0
17:05:26.0,52.0,4.0,,1.0,3.0,17.0,3.0,2.0,1.0,1.0,1.0,3.0
17:05:27.0,59.0,7.0,5.0,,7.0,27.0,2.0,16.0,,2.0,,1.0
17:05:28.0,48.0,17.0,6.0,,17.0,38.0,5.0,5.0,,6.0,,8.0
17:05:29.0,41.0,19.0,20.0,4.0,15.0,48.0,10.0,3.0,5.0,7.0,5.0,2.0
17:05:30.0,14.0,,1.0,,,18.0,2.0,,2.0,1.0,2.0,
17:05:31.0,27.0,,,,,15.0,11.0,,11.0,,11.0,
17:05:32.0,23.0,22.0,17.0,2.0,20.0,5.0,5.0,,,2.0,,6.0
17:05:33.0,49.0,15.0,,13.0,2.0,88.0,8.0,,3.0,6.0,3.0,4.0
17:05:34.0,10.0,10.0,2.0,1.0,9.0,18.0,12.0,3.0,,9.0,,11.0
17:05:35.0,21.0,18.0,5.0,,18.0,32.0,8.0,20.0,,8.0,,7.0
17:05:36.0,9.0,31.0,11.0,17.0,14.0,11.0,3.0,34.0,,3.0,,2.0
17:05:37.0,58.0,,2.0,,,33.0,,8.0,,1.0,,
17:05:38.0,28.0,2.0,,2.0,,72.0,3.0,,3.0,,3.0,
17:05:39.0,23.0,22.0,69.0,2.0,20.0,10.0,26.0,73.0,13.0,12.0,13.0,13.0
17:05:40.0,,5.0,59.0,2.0,3.0,2.0,10.0,102.0,5.0,5.0,6.0,5.0
17:05:41.0,,7.0,19.0,,7.0,,20.0,33.0,,21.0,,21.0
17:05:42.0,29.0,19.0,58.0,,19.0,15.0,28.0,42.0,,27.0,,28.0
17:05:43.0,13.0,41.0,13.0,30.0,11.0,23.0,50.0,16.0,36.0,16.0,34.0,16.0
17:05:44.0,2.0,14.0,1.0,13.0,1.0,33.0,49.0,4.0,46.0,4.0,46.0,2.0
17:05:45.0,13.0,10.0,,10.0,,34.0,17.0,,17.0,,17.0,
17:05:46.0,37.0,73.0,25.0,53.0,20.0,6.0,52.0,10.0,28.0,24.0,28.0,24.0
17:05:47.0,59.0,14.0,1.0,11.0,3.0,36.0,17.0,,16.0,,15.0,4.0
17:05:48.0,50.0,9.0,1.0,1.0,8.0,32.0,8.0,1.0,4.0,4.0,4.0,3.0
17:05:49.0,29.0,13.0,14.0,,13.0,32.0,16.0,1.0,,18.0,,18.0
17:05:50.0,39.0,33.0,29.0,14.0,19.0,5.0,48.0,69.0,4.0,41.0,5.0,40.0
17:05:51.0,16.0,2.0,4.0,1.0,1.0,5.0,,,,,,
17:05:52.0,13.0,,,,,1.0,,,,,,
17:05:53.0,35.0,23.0,56.0,4.0,19.0,,8.0,35.0,,8.0,,8.0
17:05:54.0,29.0,17.0,25.0,13.0,4.0,68.0,37.0,7.0,35.0,1.0,36.0,2.0
17:05:55.0,3.0,10.0,34.0,4.0,6.0,3.0,11.0,18.0,,12.0,,12.0
17:05:56.0,1.0,14.0,17.0,,14.0,17.0,15.0,5.0,,14.0,,14.0
17:05:57.0,,33.0,26.0,15.0,18.0,4.0,21.0,17.0,15.0,8.0,13.0,7.0
17:05:58.0,80.0,16.0,4.0,15.0,1.0,78.0,5.0,4.0,4.0,2.0,4.0,2.0
17:05:59.0,10.0,26.0,,26.0,,49.0,15.0,,15.0,,15.0,
17:06:00.0,23.0,29.0,12.0,10.0,19.0,8.0,16.0,45.0,2.0,14.0,2.0,14.0
17:06:01.0,15.0,18.0,11.0,12.0,6.0,29.0,17.0,10.0,11.0,5.0,11.0,5.0
17:06:02.0,47.0,8.0,8.0,2.0,6.0,39.0,6.0,47.0,1.0,5.0,1.0,4.0
17:06:03.0,39.0,12.0,3.0,,12.0,3.0,5.0,39.0,,6.0,,6.0
17:06:04.0,11.0,27.0,14.0,8.0,19.0,37.0,40.0,24.0,30.0,8.0,29.0,11.0
17:06:05.0,22.0,11.0,16.0,10.0,1.0,37.0,6.0,14.0,4.0,3.0,4.0,1.0
17:06:06.0,13.0,5.0,,5.0,,19.0,18.0,,19.0,,18.0,
17:06:07.0,3.0,14.0,135.0,,14.0,1.0,60.0,73.0,12.0,50.0,11.0,51.0
17:06:08.0,43.0,7.0,4.0,2.0,5.0,18.0,18.0,9.0,7.0,10.0,7.0,12.0
17:06:09.0,26.0,15.0,10.0,5.0,10.0,8.0,26.0,8.0,5.0,19.0,5.0,19.0
17:06:10.0,36.0,10.0,11.0,,10.0,42.0,6.0,2.0,,7.0,,7.0
17:06:11.0,27.0,76.0,22.0,53.0,23.0,32.0,41.0,15.0,32.0,7.0,33.0,6.0
17:06:12.0,35.0,4.0,,3.0,1.0,23.0,9.0,,9.0,,9.0,
17:06:13.0,8.0,3.0,,3.0,,23.0,4.0,,4.0,,4.0,
17:06:14.0,47.0,25.0,11.0,11.0,14.0,40.0,5.0,4.0,2.0,3.0,2.0,3.0
17:06:15.0,68.0,20.0,4.0,18.0,2.0,51.0,8.0,1.0,7.0,2.0,7.0,3.0
17:06:16.0,24.0,11.0,6.0,,11.0,21.0,9.0,2.0,,10.0,,7.0
17:06:17.0,17.0,11.0,5.0,,11.0,14.0,14.0,26.0,,12.0,,15.0
17:06:18.0,15.0,23.0,24.0,1.0,22.0,8.0,23.0,28.0,1.0,23.0,1.0,22.0
17:06:19.0,19.0,7.0,6.0,4.0,3.0,21.0,5.0,5.0,1.0,3.0,1.0,3.0
17:06:20.0,6.0,3.0,,3.0,,32.0,1.0,,1.0,,1.0,
17:06:21.0,27.0,20.0,59.0,5.0,15.0,16.0,26.0,78.0,13.0,12.0,13.0,13.0
17:06:22.0,14.0,10.0,6.0,10.0,,70.0,15.0,,16.0,2.0,17.0,
17:06:23.0,2.0,12.0,76.0,,12.0,18.0,31.0,80.0,,29.0,,32.0
17:06:24.0,8.0,9.0,7.0,,9.0,11.0,13.0,13.0,,15.0,,12.0
17:06:25.0,17.0,40.0,8.0,17.0,23.0,19.0,31.0,3.0,21.0,11.0,20.0,11.0
17:06:26.0,68.0,9.0,4.0,6.0,3.0,83.0,1.0,3.0,,1.0,,1.0
17:06:27.0,27.0,63.0,,63.0,,29.0,50.0,,51.0,,51.0,
17:06:28.0,16.0,18.0,15.0,5.0,13.0,29.0,33.0,31.0,11.0,20.0,11.0,23.0
17:06:29.0,36.0,1.0,,1.0,,33.0,1.0,,1.0,,1.0,
17:06:30.0,64.0,14.0,9.0,,14.0,21.0,22.0,6.0,,22.0,,20.0
17:06:31.0,65.0,4.0,14.0,,4.0,8.0,12.0,4.0,,11.0,,11.0
17:06:32.0,2.0,27.0,154.0,,27.0,1.0,25.0,72.0,1.0,23.0,,25.0
17:06:33.0,3.0,5.0,2.0,,5.0,1.0,,2.0,,,,
17:06:34.0,2.0,,,,,3.0,,,,,,
17:06:35.0,6.0,13.0,5.0,,13.0,7.0,5.0,3.0,,5.0,,5.0
17:06:36.0,15.0,96.0,,96.0,,9.0,53.0,,53.0,,53.0,
17:06:37.0,,14.0,29.0,,14.0,59.0,11.0,27.0,1.0,10.0,1.0,10.0
17:06:38.0,2.0,,3.0,,,60.0,,,,,,
17:06:39.0,3.0,26.0,43.0,,26.0,47.0,11.0,27.0,,12.0,,14.0
17:06:40.0,51.0,4.0,11.0,,4.0,12.0,2.0,13.0,,2.0,,4.0
17:06:41.0,23.0,20.0,,20.0,,25.0,18.0,,18.0,,18.0,
17:06:42.0,46.0,21.0,19.0,1.0,20.0,43.0,22.0,14.0,,20.0,,16.0
17:06:43.0,60.0,28.0,,28.0,,47.0,15.0,,16.0,,15.0,
17:06:44.0,4.0,21.0,22.0,7.0,14.0,10.0,17.0,42.0,7.0,10.0,7.0,10.0
17:06:45.0,34.0,,,,,,,,,,,
17:06:46.0,16.0,33.0,101.0,10.0,23.0,1.0,32.0,141.0,8.0,25.0,7.0,25.0
17:06:47.0,5.0,6.0,1.0,,6.0,25.0,2.0,12.0,,3.0,,2.0
17:06:48.0,6.0,7.0,,7.0,,16.0,18.0,,18.0,,19.0,
17:06:49.0,,21.0,56.0,,21.0,7.0,13.0,17.0,,11.0,,13.0
17:06:50.0,15.0,52.0,,52.0,,20.0,90.0,,92.0,,91.0,
17:06:51.0,6.0,15.0,20.0,1.0,14.0,45.0,27.0,9.0,15.0,12.0,15.0,12.0
17:06:52.0,34.0,,,,,25.0,,,,,,
17:06:53.0,13.0,53.0,34.0,31.0,22.0,16.0,27.0,49.0,5.0,22.0,4.0,23.0
17:06:54.0,50.0,7.0,24.0,,7.0,92.0,12.0,3.0,,12.0,,11.0
17:06:55.0,37.0,12.0,,12.0,,8.0,7.0,,7.0,,7.0,
17:06:56.0,12.0,19.0,15.0,,19.0,28.0,6.0,12.0,,6.0,,7.0
17:06:57.0,28.0,16.0,,16.0,,19.0,31.0,,33.0,,31.0,
17:06:58.0,89.0,33.0,7.0,22.0,11.0,35.0,13.0,10.0,3.0,10.0,3.0,12.0
17:06:59.0,8.0,,,,,2.0,,,,,,
17:07:00.0,1.0,28.0,131.0,2.0,26.0,,32.0,63.0,1.0,27.0,1.0,27.0
17:07:01.0,5.0,7.0,24.0,,7.0,29.0,5.0,29.0,,5.0,,5.0
17:07:02.0,31.0,2.0,,2.0,,1.0,4.0,,4.0,,4.0,
17:07:03.0,,20.0,18.0,,20.0,11.0,6.0,31.0,,5.0,,6.0
17:07:04.0,20.0,60.0,,60.0,,21.0,31.0,,31.0,,32.0,
17:07:05.0,12.0,30.0,11.0,20.0,10.0,65.0,27.0,25.0,26.0,2.0,27.0,1.0
17:07:06.0,5.0,,,,,15.0,,,,,,
17:07:07.0,4.0,37.0,48.0,10.0,27.0,24.0,36.0,37.0,13.0,22.0,14.0,23.0
17:07:08.0,46.0,7.0,4.0,,7.0,41.0,,1.0,,,,
17:07:09.0,45.0,9.0,,9.0,,46.0,20.0,,20.0,,20.0,
17:07:10.0,11.0,20.0,38.0,,20.0,55.0,24.0,24.0,,24.0,,23.0
17:07:11.0,38.0,27.0,,27.0,,14.0,29.0,,31.0,,29.0,
17:07:12.0,27.0,14.0,11.0,4.0,10.0,19.0,6.0,14.0,1.0,5.0,1.0,4.0
17:07:13.0,59.0,,,,,9.0,,,,,,
17:07:14.0,54.0,25.0,82.0,1.0,24.0,10.0,17.0,94.0,4.0,18.0,3.0,16.0
17:07:15.0,32.0,10.0,13.0,,10.0,15.0,4.0,14.0,,2.0,,3.0
17:07:16.0,12.0,4.0,,4.0,,25.0,3.0,,4.0,,3.0,
17:07:17.0,4.0,20.0,33.0,,20.0,6.0,16.0,23.0,,14.0,,16.0
17:07:18.0,18.0,49.0,,49.0,,14.0,50.0,,50.0,,50.0,
17:07:19.0,7.0,17.0,16.0,8.0,9.0,21.0,21.0,29.0,10.0,12.0,10.0,11.0
17:07:20.0,16.0,,,,,37.0,,,,,,
17:07:21.0,5.0,44.0,11.0,24.0,20.0,11.0,28.0,3.0,13.0,16.0,13.0,15.0
17:07:22.0,52.0,14.0,6.0,,14.0,38.0,12.0,7.0,,7.0,,10.0
17:07:23.0,21.0,15.0,,15.0,,28.0,26.0,,26.0,,26.0,
17:07:24.0,35.0,18.0,20.0,,18.0,27.0,25.0,57.0,,24.0,,28.0
17:07:25.0,25.0,5.0,,5.0,,62.0,1.0,,1.0,,1.0,
17:07:26.0,27.0,13.0,93.0,2.0,11.0,19.0,28.0,143.0,4.0,25.0,4.0,21.0
17:07:27.0,7.0,,,,,1.0,,,,,,
17:07:28.0,5.0,19.0,29.0,1.0,18.0,4.0,35.0,37.0,9.0,27.0,10.0,27.0
17:07:29.0,39.0,15.0,51.0,,15.0,39.0,36.0,16.0,,35.0,,36.0
17:07:30.0,10.0,50.0,2.0,49.0,1.0,8.0,86.0,,86.0,,85.0,
17:07:31.0,,16.0,35.0,,16.0,8.0,11.0,33.0,,13.0,,11.0
17:07:32.0,18.0,7.0,,7.0,,10.0,17.0,1.0,18.0,,18.0,1.0
17:07:33.0,37.0,38.0,33.0,26.0,12.0,62.0,21.0,11.0,8.0,10.0,8.0,11.0
17:07:34.0,89.0,3.0,,2.0,1.0,6.0,,1.0,,,,
17:07:35.0,9.0,47.0,33.0,29.0,18.0,31.0,34.0,14.0,21.0,12.0,21.0,13.0
17:07:36.0,11.0,15.0,5.0,,15.0,32.0,17.0,6.0,,18.0,,16.0
17:07:37.0,36.0,22.0,,21.0,1.0,10.0,4.0,,4.0,,4.0,
17:07:38.0,1.0,17.0,42.0,,17.0,20.0,23.0,44.0,,22.0,,23.0
17:07:39.0,31.0,17.0,,17.0,,7.0,5.0,,5.0,,5.0,
17:07:40.0,30.0,15.0,5.0,5.0,10.0,29.0,9.0,2.0,6.0,5.0,6.0,3.0
17:07:41.0,11.0,1.0,,,1.0,28.0,1.0,,,,,2.0
17:07:42.0,18.0,24.0,83.0,4.0,20.0,44.0,37.0,79.0,12.0,24.0,12.0,24.0
17:07:43.0,,15.0,28.0,,15.0,2.0,13.0,6.0,,13.0,,13.0
17:07:44.0,22.0,2.0,1.0,1.0,1.0,29.0,,,,,,
17:07:45.0,4.0,14.0,70.0,,14.0,17.0,6.0,33.0,,8.0,,7.0
17:07:46.0,56.0,53.0,,53.0,,43.0,43.0,,46.0,,44.0,
17:07:47.0,2.0,24.0,8.0,11.0,13.0,47.0,13.0,15.0,3.0,9.0,2.0,10.0
17:07:48.0,29.0,2.0,1.0,1.0,1.0,24.0,,3.0,,,,
17:07:49.0,7.0,73.0,26.0,54.0,19.0,36.0,26.0,57.0,12.0,15.0,12.0,14.0
17:07:50.0,20.0,13.0,14.0,,13.0,40.0,8.0,16.0,,8.0,,9.0
17:07:51.0,49.0,8.0,,6.0,2.0,45.0,13.0,,11.0,2.0,11.0,1.0
17:07:52.0,4.0,9.0,5.0,,9.0,7.0,11.0,4.0,,15.0,,12.0
17:07:53.0,49.0,25.0,,25.0,,15.0,44.0,,44.0,,44.0,
17:07:54.0,23.0,23.0,89.0,5.0,18.0,15.0,46.0,71.0,8.0,31.0,8.0,36.0
17:07:55.0,11.0,,,,,,,,,1.0,,
17:07:56.0,2.0,22.0,33.0,,22.0,,11.0,19.0,,8.0,,11.0
17:07:57.0,32.0,12.0,17.0,,12.0,43.0,4.0,4.0,,5.0,,4.0
17:07:58.0,25.0,41.0,7.0,38.0,3.0,58.0,32.0,,30.0,1.0,30.0,2.0
17:07:59.0,1.0,9.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,
17:08:00.0,11.0,24.0,,24.0,,26.0,18.0,,18.0,,18.0,
17:08:01.0,32.0,26.0,60.0,14.0,12.0,66.0,23.0,24.0,2.0,22.0,2.0,23.0
17:08:02.0,34.0,11.0,,7.0,4.0,37.0,2.0,14.0,,3.0,,
17:08:03.0,1.0,26.0,91.0,1.0,25.0,16.0,19.0,76.0,,16.0,,19.0
17:08:04.0,2.0,12.0,104.0,,12.0,10.0,23.0,25.0,,23.0,,23.0
17:08:05.0,19.0,18.0,36.0,16.0,2.0,14.0,8.0,6.0,7.0,1.0,7.0,1.0
17:08:06.0,3.0,5.0,17.0,,5.0,8.0,8.0,35.0,,9.0,,9.0
17:08:07.0,15.0,67.0,,65.0,2.0,15.0,52.0,7.0,51.0,1.0,51.0,3.0
17:08:08.0,15.0,61.0,20.0,47.0,14.0,22.0,18.0,20.0,11.0,7.0,11.0,5.0
17:08:09.0,7.0,32.0,,29.0,3.0,20.0,4.0,2.0,5.0,1.0,4.0,
17:08:10.0,5.0,36.0,44.0,10.0,26.0,33.0,27.0,19.0,11.0,14.0,11.0,15.0
17:08:11.0,50.0,11.0,7.0,,11.0,17.0,8.0,8.0,7.0,2.0,7.0,1.0
17:08:12.0,27.0,4.0,3.0,2.0,2.0,33.0,5.0,1.0,4.0,,4.0,2.0
17:08:13.0,24.0,5.0,2.0,,5.0,62.0,3.0,1.0,2.0,1.0,2.0,1.0
17:08:14.0,55.0,33.0,,30.0,3.0,33.0,9.0,,8.0,1.0,8.0,
17:08:15.0,24.0,21.0,5.0,7.0,14.0,19.0,13.0,15.0,8.0,5.0,8.0,5.0
17:08:16.0,24.0,3.0,,,3.0,14.0,,1.0,,,,
17:08:17.0,52.0,25.0,10.0,2.0,23.0,1.0,8.0,31.0,1.0,9.0,1.0,8.0
17:08:18.0,34.0,10.0,41.0,,10.0,35.0,10.0,5.0,,10.0,,10.0
17:08:19.0,18.0,3.0,,1.0,2.0,38.0,1.0,,,1.0,,1.0
17:08:20.0,14.0,5.0,1.0,,5.0,31.0,4.0,,1.0,3.0,1.0,3.0
17:08:21.0,7.0,13.0,,9.0,4.0,49.0,30.0,,30.0,,29.0,1.0
17:08:22.0,40.0,18.0,13.0,6.0,12.0,39.0,20.0,8.0,,21.0,,20.0
17:08:23.0,38.0,4.0,2.0,,4.0,47.0,3.0,1.0,,2.0,,4.0
17:08:24.0,5.0,28.0,46.0,1.0,27.0,23.0,17.0,57.0,,15.0,,15.0
17:08:25.0,47.0,8.0,6.0,,8.0,25.0,2.0,3.0,,3.0,,3.0
17:08:26.0,40.0,6.0,,4.0,2.0,44.0,,,,,,
17:08:27.0,29.0,7.0,3.0,,7.0,40.0,3.0,,,2.0,,2.0
17:08:28.0,28.0,45.0,1.0,42.0,3.0,43.0,45.0,,43.0,2.0,43.0,3.0
17:08:29.0,26.0,7.0,7.0,2.0,5.0,56.0,12.0,14.0,,11.0,,13.0
17:08:30.0,4.0,11.0,59.0,,11.0,7.0,10.0,50.0,,11.0,,8.0
17:08:31.0,1.0,27.0,121.0,,27.0,,35.0,93.0,,35.0,,35.0
